call_id,start_time,end_time,duration,transcript
TMG01_Mix_Fixed_681d0,25 min 18 sec,25 min 27 sec,8.94,3 อุตสาหกรรมเอาถ้าน้องๆอยากจะเริ่มต้นศึกษาผมไม่มีคนที่ฟังเราอยู่แล้วอยากจะเริ่มต้นศึกษาธุรกิจปรึกษาการลงทุนอยากจะเริ่มลงทุนหุ้น
TMG01_Mix_Fixed_681d0,25 min 27 sec,25 min 30 sec,3.42,ถ้าจะแนะนำว่าเอาละกลุ่มที่พอมีอนาคต
TMG01_Mix_Fixed_681d0,25 min 31 sec,25 min 36 sec,5.49,ซัก 3 กลุ่มว่าเอานะเริ่มศึกษาจากกลุ่มนี้แล้วกัน
TMG01_Mix_Fixed_681d0,25 min 38 sec,25 min 44 sec,5.82,จะไปลุยไอ้ของที่มันกำลังอยู่ในช่วงดาวเลยเอาช่วงที่มันเป็นแฟนหน่อยว่าเอาน่ะ
TMG01_Mix_Fixed_681d0,25 min 44 sec,25 min 47 sec,3.06,เช่นฟันธง
TMG01_Mix_Fixed_681d0,25 min 48 sec,25 min 53 sec,5.70,รอแป๊บนึงนะพี่ผมผมขอสมุดกับปากกา
TMG01_Mix_Fixed_681d0,25 min 54 sec,25 min 59 sec,4.68,ผมพูดตรงๆผมผมไม่กล้าใช้คำว่าฟันธงเลยเพราะๆ
TMG01_Mix_Fixed_681d0,26 min 0 sec,26 min 1 sec,1.92,ผมตอบไม่ตอบในแง่หุ้นดีกว่า
TMG01_Mix_Fixed_681d0,26 min 2 sec,26 min 9 sec,7.14,ผมตอบอุตสาหกรรมทั่วๆไปเอามาใหม่แล้วคิดใหม่ไม่ใช่มาฟันธง
TMG01_Mix_Fixed_681d0,26 min 11 sec,26 min 13 sec,2.55,อุตสาหกรรมอะไรที่มีอนาคต
TMG01_Mix_Fixed_681d0,26 min 14 sec,26 min 20 sec,6.39,ก็ไม่ได้รับผลกระทบมากนักส่วนจะแสดงผลในตลาดหุ้นแบบที่ผมพูดไหม
TMG01_Mix_Fixed_681d0,26 min 20 sec,26 min 29 sec,8.61,ก็แล้วแต่ตัวละกันแล้วก็ขึ้นตัวอักษรเตือนด้วยนะฮ่าๆๆๆๆผมว่าอย่างนั้นมากกว่า
TMG01_Mix_Fixed_681d0,26 min 29 sec,26 min 36 sec,6.54,ประเทศไหนผมว่างๆมากทุกคนเห็นตรงกันอยู่ที่จังหวะและคือหุ้นกลุ่มเทคโนโลยี
TMG01_Mix_Fixed_681d0,26 min 36 sec,26 min 38 sec,2.01,ประเทศณเมืองไทยมันไม่ค่อยมี
TMG01_Mix_Fixed_681d0,26 min 39 sec,26 min 45 sec,6.33,ต่างประเทศที่ชัดเจนเลยว่าโอ้โหขึ้นจะถูกแรงมากนะตัวขึ้นกระฉูดเพราะมันคืออนาคต
TMG01_Mix_Fixed_681d0,26 min 46 sec,26 min 46 sec,0.90,คนชื่อว่า
TMG01_Mix_Fixed_681d0,26 min 47 sec,26 min 52 sec,4.92,เหตุการณ์ covid 19 มันจะเกิดสิ่งประดิษฐ์ที่เท่าไรเซชั่นมากขึ้นเร็วขึ้น
TMG01_Mix_Fixed_681d0,26 min 52 sec,26 min 53 sec,1.32,อันนี้เห็นเทรนแล้วก็
TMG01_Mix_Fixed_681d0,26 min 54 sec,26 min 59 sec,5.46,อุตสาหกรรมครับไม่ใช่แค่อุตสาหกรรมที่ทำเกี่ยวกับเทคโนโลยีอย่างเดียวแบบแบบที่พูดไปเมื่อกี้อย่างเดียว
TMG01_Mix_Fixed_681d0,27 min 0 sec,27 min 1 sec,1.80,อุตสาหกรรมต้องใช้เทคโนโลยี
TMG01_Mix_Fixed_681d0,27 min 2 sec,27 min 4 sec,1.77,มันคือ
TMG01_Mix_Fixed_681d0,27 min 4 sec,27 min 5 sec,0.87,คุณทำเกษตร
TMG01_Mix_Fixed_681d0,27 min 5 sec,27 min 7 sec,1.08,ทำท่องเที่ยว
TMG01_Mix_Fixed_681d0,27 min 7 sec,27 min 10 sec,2.73,คุณทำในเรื่องของอุตสาหกรรมอื่น
TMG01_Mix_Fixed_681d0,27 min 10 sec,27 min 13 sec,2.46,มันต้องใช้เทคโนโลยีเข้ามาเป็นส่วนหนึ่ง
TMG01_Mix_Fixed_681d0,27 min 13 sec,27 min 15 sec,1.41,ไอ้เทคโนโลยีนั่นแหละ
TMG01_Mix_Fixed_681d0,27 min 15 sec,27 min 19 sec,3.36,มันคือบริษัทที่อยู่ในกลุ่มนั้นเขาก็ต้องใช้
TMG01_Mix_Fixed_681d0,27 min 20 sec,27 min 21 sec,1.02,หรือว่าใช้
TMG01_Mix_Fixed_681d0,27 min 21 sec,27 min 22 sec,0.93,ในแง่ของ
TMG01_Mix_Fixed_681d0,27 min 22 sec,27 min 27 sec,4.44,การบริการจากกลุ่มหุ้นกลุ่มเทคโนโลยีหรือบริษัทที่เป็นเทคโนโลยี
TMG01_Mix_Fixed_681d0,27 min 27 sec,27 min 28 sec,0.81,ยกตัวอย่างเช่น
TMG01_Mix_Fixed_681d0,27 min 29 sec,27 min 31 sec,1.74,เครื่องมือต่างๆที่เราใช้ในการ
TMG01_Mix_Fixed_681d0,27 min 31 sec,27 min 33 sec,2.40,ทำอยู่หลัง Back Office ของเรา
TMG01_Mix_Fixed_681d0,27 min 34 sec,27 min 36 sec,2.28,Shenzhen จัดซื้อจัดจ้าง
TMG01_Mix_Fixed_681d0,27 min 36 sec,27 min 38 sec,1.59,เรื่องบัญชีอย่างนี้
TMG01_Mix_Fixed_681d0,27 min 39 sec,27 min 42 sec,3.00,วีดีโอคอนเฟอเรนซ์แบบนี้มันคือ
TMG01_Mix_Fixed_681d0,27 min 42 sec,27 min 45 sec,2.46,เครื่องมือที่เราต้องใช้ในการทำมาหากินยุคใหม่
TMG01_Mix_Fixed_681d0,27 min 46 sec,27 min 47 sec,1.26,อันนี้ว่ากลุ่มนี้
TMG01_Mix_Fixed_681d0,27 min 47 sec,27 min 49 sec,2.25,เห็นว่าเทคโนโลยีนี้มันมา
TMG01_Mix_Fixed_681d0,27 min 52 sec,27 min 56 sec,4.17,ถ้าในชั้นในบ้านเราที่เห็นอย่างชัดที่ได้รับผลกระทบไม่เยอะมาก
TMG01_Mix_Fixed_681d0,27 min 56 sec,27 min 58 sec,1.50,กลับแล้วก็ยังไปต่อได้
TMG01_Mix_Fixed_681d0,27 min 58 sec,28 min 0 sec,1.89,ก็คงจะเป็นกลุ่มนี้แหละกลุ่มไอที
TMG01_Mix_Fixed_681d0,28 min 1 sec,28 min 2 sec,1.11,อิเล็กทรอนิกส์
TMG01_Mix_Fixed_681d0,28 min 2 sec,28 min 4 sec,1.80,กลุ่ม telco
TMG01_Mix_Fixed_681d0,28 min 5 sec,28 min 7 sec,2.10,พรุ่งนี้ค่อนข้างที่จะ
TMG01_Mix_Fixed_681d0,28 min 7 sec,28 min 10 sec,2.61,ได้รับผลกระทบน้อยกว่าคนอื่นและสามารถที่จะ
TMG01_Mix_Fixed_681d0,28 min 10 sec,28 min 13 sec,2.73,เหมือนกับไทยหาโอกาสเก่งๆก็จะโตได้
TMG01_Mix_Fixed_681d0,28 min 13 sec,28 min 15 sec,2.07,อันนี้ผมเห็นชัดในเรื่องโรงงานอุตสาหกรรม
TMG01_Mix_Fixed_681d0,28 min 16 sec,28 min 17 sec,0.99,กลับแล้วจะเห็นเลยว่า
TMG01_Mix_Fixed_681d0,28 min 17 sec,28 min 19 sec,1.71,เวียดนามเองในคนเน้นมาก
TMG01_Mix_Fixed_681d0,28 min 19 sec,28 min 21 sec,1.29,เรื่องเรื่องอิเล็กทรอนิกส์
TMG01_Mix_Fixed_681d0,28 min 21 sec,28 min 23 sec,1.14,อาการคนเมนมา
TMG01_Mix_Fixed_681d0,28 min 24 sec,28 min 27 sec,3.12,ของ GDP เขาไม่ได้ติดลบก็โตนะปีนี้เขาโต
TMG01_Mix_Fixed_681d0,28 min 27 sec,28 min 29 sec,1.44,อะไรของคาดว่าจะโตวัน
TMG01_Mix_Fixed_681d0,28 min 30 sec,28 min 35 sec,4.62,ลดเหลือ 3 แต่เขาจะดันให้เป็นให้ได้
TMG01_Mix_Fixed_681d0,28 min 35 sec,28 min 38 sec,2.52,ขนาดเขาเรียกว่าอะไรนะ
TMG01_Mix_Fixed_681d0,28 min 38 sec,28 min 40 sec,2.34,แต่ต้องเจาะลายอุตสาหกรรม
TMG01_Mix_Fixed_681d0,28 min 40 sec,28 min 42 sec,1.29,ทำไมมันยังพอไปได้
TMG01_Mix_Fixed_681d0,28 min 42 sec,28 min 47 sec,4.80,อุตสาหกรรมของเขาที่เป็นเอนจิ้นในการขับเคลื่อนของเขาอย่างหนึ่งก็คือ
TMG01_Mix_Fixed_681d0,28 min 47 sec,28 min 49 sec,1.77,อิเล็กทรอนิกส์เนี่ยมันมา
TMG01_Mix_Fixed_681d0,28 min 49 sec,28 min 51 sec,1.98,ตั้งนาฬิกาปลุกตี 5:00 น
TMG01_Mix_Fixed_681d0,28 min 52 sec,28 min 56 sec,4.65,ทุกคนจะต้องใช้โทรศัพท์มือถือใช้เครื่องมืออิเล็กทรอนิกส์มากขึ้น
TMG01_Mix_Fixed_681d0,28 min 57 sec,28 min 58 sec,1.38,หรือว่าโทรคมนาคม
TMG01_Mix_Fixed_681d0,28 min 59 sec,29 min 0 sec,1.11,กลุ่มกลุ่ม
TMG01_Mix_Fixed_681d0,29 min 0 sec,29 min 1 sec,0.96,อุตสาหกรรมเหล่านี้
TMG01_Mix_Fixed_681d0,29 min 2 sec,29 min 5 sec,3.12,ก็ค่อนข้างที่จะได้รับผลกระทบที่ที่ไม่เยอะมาก
TMG01_Mix_Fixed_681d0,29 min 6 sec,29 min 7 sec,1.05,แล้วก็มีอนาคต
TMG01_Mix_Fixed_681d0,29 min 8 sec,29 min 9 sec,1.35,มันเป็นอะไรที่มันตายอยู่แล้ว
TMG01_Mix_Fixed_681d0,29 min 9 sec,29 min 10 sec,0.87,ยังไงมันก็มา
TMG01_Mix_Fixed_681d0,29 min 14 sec,29 min 15 sec,1.74,อันนี้ก็เป็นอุตสาหกรรมหนึ่งที่
TMG01_Mix_Fixed_681d0,29 min 16 sec,29 min 18 sec,2.40,มองแล้วก็ค่อนข้างที่จะยังไปต่อได้
TMG01_Mix_Fixed_681d0,29 min 18 sec,29 min 20 sec,1.95,อุตสาหกรรมสิ่งที่ผมพูดไปแล้วเมื่อกี้
TMG01_Mix_Fixed_681d0,29 min 22 sec,29 min 23 sec,1.44,มันอยู่มานานของมันอยู่แล้ว
TMG01_Mix_Fixed_681d0,29 min 23 sec,29 min 26 sec,2.31,แล้วมันก็ยังไปต่อได้กูซ้ำกับอาหาร
TMG01_Mix_Fixed_681d0,29 min 26 sec,29 min 30 sec,4.02,พื้นฐานขึ้นต้องบอกว่าถ้าเป็นหุ้นมันแล้วแต่ตัวนะคะ
TMG01_Mix_Fixed_681d0,29 min 31 sec,29 min 34 sec,2.85,บางคนโรงงานอยู่หลายประเทศ
TMG01_Mix_Fixed_681d0,29 min 34 sec,29 min 38 sec,4.14,บางคนมีเรื่องของคอมโพแนนท์อื่นๆที่กระทบต่อว่ากันไปแต่ว่าถ้าพูดภาพรวม
TMG01_Mix_Fixed_681d0,29 min 39 sec,29 min 40 sec,0.96,ยังไงยังไงเนี่ย
TMG01_Mix_Fixed_681d0,29 min 40 sec,29 min 41 sec,1.23,อาหารคนก็ต้องกิน
TMG01_Mix_Fixed_681d0,29 min 43 sec,29 min 44 sec,1.29,บางคนก็เรียกว่าการ์ตูน
TMG01_Mix_Fixed_681d0,29 min 44 sec,29 min 49 sec,4.41,อันนี้มันก็ยังสามารถที่จะไปต่อได้
TMG01_Mix_Fixed_681d0,29 min 49 sec,29 min 52 sec,3.03,นี่ก็อยู่แต่ละที่และว่าสามารถที่จะทำตลาด
TMG01_Mix_Fixed_681d0,29 min 52 sec,29 min 56 sec,3.90,ได้ดีแค่ไหนบริหารจัดการการเงินอย่างไรบริหารต้นทุน
TMG01_Mix_Fixed_681d0,29 min 58 sec,30 min 0 sec,2.01,มีโอกาสใหม่ๆอะไรมาหรือเปล่า
TMG01_Mix_Fixed_681d0,30 min 1 sec,30 min 2 sec,1.14,ภาพที่เห็นชัด
TMG01_Mix_Fixed_681d0,30 min 2 sec,30 min 15 sec,12.75,ครับเรียบร้อยครับพี่กลุ่มแรกเทคโนโลยีครับผมจะไปแกะและอิเล็กทรอนิกส์อย่าไปยุ่ง
TMG01_Mix_Fixed_681d0,30 min 15 sec,30 min 23 sec,7.68,ต้องบอกว่าไม่ใช่ร้านอาหารนะครับไม่ใช่ร้านอาหารยืนยันอีกครั้งหนึ่งว่า
TMG01_Mix_Fixed_681d0,30 min 23 sec,30 min 29 sec,5.70,สุดท้ายมันก็ต้องดูเป็นหลายๆตัวแล้วก็มันไม่ใช่ว่าพอแล้วมันจะมีบางครั้ง
TMG01_Mix_Fixed_681d0,30 min 30 sec,30 min 31 sec,0.90,ราคามัน
TMG01_Mix_Fixed_681d0,30 min 31 sec,30 min 32 sec,0.81,มันขึ้นไปแล้ว
TMG01_Mix_Fixed_681d0,30 min 32 sec,30 min 36 sec,3.39,ผมว่าทุกคนคิดเหมือนกันทุกคนเห็นเหมือนกัน
TMG01_Mix_Fixed_681d0,30 min 36 sec,30 min 37 sec,1.29,แต่ก็เข้าได้
TMG01_Mix_Fixed_681d0,30 min 37 sec,30 min 40 sec,2.49,ถูกหรือเปล่าอันนี้ผมว่าก็เป็นอีกเรื่องหนึ่ง
TMG01_Mix_Fixed_681d0,30 min 40 sec,30 min 54 sec,13.23,ยากเหมือนกันจังหวัดยังไม่มีใครรู้ว่าจะเกิดอะไรขึ้นข้างหน้าอีกละถูกตีกลับรอบ 2 ก็ไม่รู้ว่าอะไรมันจะเกิดขึ้นบ้างอันนี้ก็เดายาก
